item,label,date,platforms,countryOfOrigin,mobygames_id
http://www.wikidata.org/entity/Q1872394,Rick Dangerous,"1989,1990","ZX Spectrum,MS-DOS,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,2932
http://www.wikidata.org/entity/Q6651181,Little Ninja Brothers,"1989,1990","Wii U,Nintendo Entertainment System",Japan,29615
http://www.wikidata.org/entity/Q50380053,Count Duckula in No Sax Please - We're Egyptian,"1989,1990","ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",England,59745
http://www.wikidata.org/entity/Q5428490,Faces,1990,"DOS,Classic Mac OS",United States of America,2627
http://www.wikidata.org/entity/Q13390015,Wing Commander,1990,"Sega Genesis,Commodore Amiga,DOS,Super Nintendo Entertainment System,FM Towns,Amiga CD32,Classic Mac OS",United States of America,"3,4027"
http://www.wikidata.org/entity/Q21117088,The Price Is Right,1990,Commodore 64,,23878
http://www.wikidata.org/entity/Q781306,Battle Master,1990,"Microsoft Windows,Sega Genesis,MS-DOS,Commodore Amiga,DOS,Atari ST",United Kingdom,19581
http://www.wikidata.org/entity/Q1444226,Test Drive III: The Passion,1990,DOS,United States of America,158
http://www.wikidata.org/entity/Q2985765,Commander Keen Episode One: Marooned on Mars,1990,DOS,,216
http://www.wikidata.org/entity/Q2985766,Commander Keen Episode 3: Keen Must Die!,1990,DOS,,218
http://www.wikidata.org/entity/Q2985769,Commander Keen Episode 2: The Earth Explodes,1990,DOS,,217
http://www.wikidata.org/entity/Q5068928,Challenge of the Dragon,1990,Nintendo Entertainment System,United States of America,16565
http://www.wikidata.org/entity/Q5121561,Circuit's Edge,1990,DOS,United States of America,247
http://www.wikidata.org/entity/Q29856340,Blue Max,1990,"Microsoft Windows,Commodore Amiga,DOS",,1476
http://www.wikidata.org/entity/Q7628778,Stunt Driver,1990,DOS,United States of America,6903
http://www.wikidata.org/entity/Q8028768,Wizardry VI: Bane of the Cosmic Forge,1990,"Linux,Microsoft Windows,macOS,DOS,Super Nintendo Entertainment System,Classic Mac OS",United States of America,724
http://www.wikidata.org/entity/Q2955873,Champions of Krynn,1990,"Microsoft Windows,Commodore 64,Commodore Amiga,DOS,Apple II",United States of America,833
http://www.wikidata.org/entity/Q244140,Angband,1990,"Linux,Microsoft Windows,macOS,Commodore Amiga,DOS,Classic Mac OS",United Kingdom,1789
http://www.wikidata.org/entity/Q1255124,DragonStrike,1990,"Microsoft Windows,Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System,Sharp X68000",United States of America,"882,21958"
http://www.wikidata.org/entity/Q2182703,Pin Bot,1990,Nintendo Entertainment System,United Kingdom,8689
http://www.wikidata.org/entity/Q2319072,Rise of the Dragon,1990,"Sega Genesis,Commodore Amiga,DOS,Classic Mac OS",United States of America,98
http://www.wikidata.org/entity/Q2878513,Bad Company,1990,Commodore Amiga,United Kingdom,9140
http://www.wikidata.org/entity/Q7499941,Shockwave,1990,Nintendo Entertainment System,United States of America,"7375,54328"
http://www.wikidata.org/entity/Q18274877,Fatal Run,1990,"Atari 2600,Atari 7800",United States of America,11240
http://www.wikidata.org/entity/Q2076925,Thunder Fox,1990,Sega Genesis,Japan,11549
http://www.wikidata.org/entity/Q4049891,Spellcasting 101: Sorcerers Get All The Girls,1990,"Linux,Microsoft Windows,macOS,DOS",United States of America,1027
http://www.wikidata.org/entity/Q7361005,RollerGames,1990,Nintendo Entertainment System,Japan,11274
http://www.wikidata.org/entity/Q2316017,Atomix,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Atari ST",Germany,1443
http://www.wikidata.org/entity/Q2158049,PGA Tour Golf,1990,"Sega Genesis,Mac OS operating systems,Commodore Amiga,DOS,Super Nintendo Entertainment System,Sega Master System,Game Gear,Classic Mac OS",United States of America,452
http://www.wikidata.org/entity/Q2481180,No Exit,1990,"Commodore Amiga,Atari ST",France,3924
http://www.wikidata.org/entity/Q2499122,Crystals of Arborea,1990,"Commodore Amiga,DOS,Atari ST",France,3301
http://www.wikidata.org/entity/Q5176846,Countdown,1990,DOS,United States of America,1978
http://www.wikidata.org/entity/Q5645691,Hammerfist,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Atari ST",United Kingdom,16178
http://www.wikidata.org/entity/Q6546573,Lightspeed,1990,DOS,United States of America,1681
http://www.wikidata.org/entity/Q427060,Black Sect,1990,"MS-DOS,Commodore Amiga,Amstrad CPC,Atari ST",France,"2571,142432"
http://www.wikidata.org/entity/Q3029768,Disc,1990,"Commodore Amiga,DOS,Atari ST",France,2228
http://www.wikidata.org/entity/Q3198011,Knights of the Sky,1990,"Linux,Microsoft Windows,Commodore Amiga,DOS,NEC PC-9800 series",United States of America,28
http://www.wikidata.org/entity/Q5243398,Days of Thunder,1990,"ZX Spectrum,iOS,Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System,Game Boy,Atari ST","United Kingdom,Australia",1432
http://www.wikidata.org/entity/Q1170477,Das Stundenglas,1990,Commodore Amiga,Germany,4784
http://www.wikidata.org/entity/Q1869917,Lords of Doom,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST",Germany,6370
http://www.wikidata.org/entity/Q2743420,Pyramax,1990,Commodore Amiga,,54516
http://www.wikidata.org/entity/Q3206049,LHX Attack Chopper,1990,"Sega Genesis,DOS",United States of America,615
http://www.wikidata.org/entity/Q2592213,The Immortal,1990,"Microsoft Windows,Sega Genesis,DOS,Nintendo Entertainment System,Atari ST,Apple IIGS",United States of America,2532
http://www.wikidata.org/entity/Q735199,E-Motion,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Game Boy,Amstrad CPC,Atari ST",United Kingdom,1426
http://www.wikidata.org/entity/Q6808059,MegaTraveller 1: The Zhodani Conspiracy,1990,DOS,United States of America,426
http://www.wikidata.org/entity/Q55441223,Domination,1990,"Commodore 64,Commodore Amiga,Atari ST",,54200
http://www.wikidata.org/entity/Q3927705,Quest for Glory II: Trial by Fire,1990,"Commodore Amiga,DOS",United States of America,169
http://www.wikidata.org/entity/Q7171490,Pesterminator: The Western Exterminator,1990,Nintendo Entertainment System,United States of America,16678
http://www.wikidata.org/entity/Q16539260,Death Trap,1990,Commodore Amiga,,16763
http://www.wikidata.org/entity/Q20858225,The Punisher,1990,Commodore Amiga,United States of America,120
http://www.wikidata.org/entity/Q5494239,Freakin' Funky Fuzzballs,1990,DOS,United States of America,1385
http://www.wikidata.org/entity/Q1892345,Kick Off 2,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Atari ST",England,"2790,12648"
http://www.wikidata.org/entity/Q1751705,The Amazing Spider-Man,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,471
http://www.wikidata.org/entity/Q970426,Jones in the Fast Lane,1990,"Microsoft Windows,DOS",United States of America,370
http://www.wikidata.org/entity/Q2686321,Navy SEALS,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",United Kingdom,"44385,14387"
http://www.wikidata.org/entity/Q2927458,Buck Rogers: Countdown to Doomsday,1990,"Sega Genesis,Commodore 64,DOS",United States of America,"489,37833"
http://www.wikidata.org/entity/Q749653,Tank Wars,1990,DOS,,67542
http://www.wikidata.org/entity/Q2612872,Paradroid 90,1990,"Commodore Amiga,Atari ST",,9488
http://www.wikidata.org/entity/Q5400123,Railroad Tycoon,1990,"DOS,Classic Mac OS",United States of America,70
http://www.wikidata.org/entity/Q5250234,Invest,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST",Germany,8709
http://www.wikidata.org/entity/Q2982608,Ski or Die,1990,"Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System",United States of America,496
http://www.wikidata.org/entity/Q3033821,Q3033821,1990,Sega Genesis,,44492
http://www.wikidata.org/entity/Q2844106,Gazza II,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC",United Kingdom,"6994,21603"
http://www.wikidata.org/entity/Q3935000,Rick Dangerous 2,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,605
http://www.wikidata.org/entity/Q15872639,Apprentice,1990,"Commodore Amiga,Amstrad CPC,Atari ST",,11454
http://www.wikidata.org/entity/Q681057,Powermonger,1990,"Sega Genesis,Commodore Amiga,DOS,Super Nintendo Entertainment System,Atari ST,Classic Mac OS",United Kingdom,1993
http://www.wikidata.org/entity/Q2151598,Pit-Fighter,1990,"Sega Genesis,ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Super Nintendo Entertainment System,Amstrad CPC,Atari ST",United States of America,1266
http://www.wikidata.org/entity/Q2521841,Ultima VI: The False Prophet,1990,"Commodore 64,Commodore Amiga,DOS,Super Nintendo Entertainment System,Atari ST,Sharp X68000","United States of America,United Kingdom",104
http://www.wikidata.org/entity/Q2593002,Wonderland,1990,"Acorn Archimedes,Commodore Amiga,DOS,Atari ST",United Kingdom,97
http://www.wikidata.org/entity/Q5305234,Dragon Lord,1990,"Commodore Amiga,DOS,Atari ST",United Kingdom,1469
http://www.wikidata.org/entity/Q2085448,Cisco Heat,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,arcade video game machine,Amstrad CPC,Atari ST",Japan,7502
http://www.wikidata.org/entity/Q2818867,A-Train III,1990,"Microsoft Windows,Mac,Commodore Amiga,DOS,Nintendo Entertainment System,NEC PC-9800 series,FM Towns,TurboGrafx-16,Sharp X68000",Japan,822
http://www.wikidata.org/entity/Q29951580,Renegade Legion: Interceptor,1990,"Commodore Amiga,IBM Personal Computer",United States of America,713
http://www.wikidata.org/entity/Q2406714,Q2406714,1990,"Commodore Amiga,Atari ST",England,1433
http://www.wikidata.org/entity/Q2940581,Carthage,1990,Commodore Amiga,,13942
http://www.wikidata.org/entity/Q5223102,DarkSpyre,1990,DOS,United States of America,7215
http://www.wikidata.org/entity/Q16069489,Starblade,1990,"Commodore Amiga,Atari ST",France,6902
http://www.wikidata.org/entity/Q4659007,A Prehistoric Tale,1990,"Commodore Amiga,Atari ST",Germany,48177
http://www.wikidata.org/entity/Q29907094,Links: The Challenge of Golf,1990,"Commodore Amiga,DOS,Sega CD",United States of America,"492,2225"
http://www.wikidata.org/entity/Q123196063,Batman: The Video Game,1990,Game Boy,,4513
http://www.wikidata.org/entity/Q1535509,Rampart,1990,"Sega Genesis,Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System,Super Nintendo Entertainment System,Atari ST,Classic Mac OS",United States of America,"3345,58729"
http://www.wikidata.org/entity/Q2008875,Pop'n TwinBee,1990,"Game Boy,Nintendo 3DS",,28608
http://www.wikidata.org/entity/Q118307529,BSS Jane Seymour,1990,"MS-DOS,Commodore Amiga,Atari ST",http://www.wikidata.org/.well-known/genid/a7cc242f7b23d82513a4faf4e66ca359,3066
http://www.wikidata.org/entity/Q2219421,Top Gun: The Second Mission,1990,Nintendo Entertainment System,,9838
http://www.wikidata.org/entity/Q4793688,Armor Alley,1990,"DOS,Classic Mac OS",United States of America,101
http://www.wikidata.org/entity/Q5273473,Dick Tracy,1990,"Nintendo Entertainment System,Game Boy",,10341
http://www.wikidata.org/entity/Q1053093,1941: Counter Attack,1990,"PC Engine SuperGrafx,Motorola 68000,TurboGrafx-16",Japan,34268
http://www.wikidata.org/entity/Q3901280,Pharaoh's Tomb,1990,"Microsoft Windows,macOS,DOS",United States of America,3200
http://www.wikidata.org/entity/Q7853329,Tunnels & Trolls: Crusaders of Khazan,1990,"DOS,NEC PC-9800 series,FM Towns,NEC PC-8800 series,Sharp X68000,Sharp X1","Japan,United States of America",3398
http://www.wikidata.org/entity/Q15036953,Quattro compilations,1990,ZX Spectrum,United Kingdom,"33937,68630,18123,64239"
http://www.wikidata.org/entity/Q25399776,Dino Wars,1990,Commodore 64,United States of America,37221
http://www.wikidata.org/entity/Q99269734,Les Manley in: Search for the King,1990,"Microsoft Windows,MS-DOS,Commodore Amiga",United States of America,3173
http://www.wikidata.org/entity/Q25990690,International 3D Tennis,1990,"Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST,ZX Spectrum",United Kingdom,12544
http://www.wikidata.org/entity/Q3537024,Trampoline Terror!,1990,Sega Genesis,Japan,41105
http://www.wikidata.org/entity/Q25409596,Defenders of the Earth,1990,"ZX Spectrum,Commodore 64",,17572
http://www.wikidata.org/entity/Q4867758,Basketbrawl,1990,"Atari 7800,Atari Lynx",United States of America,11236
http://www.wikidata.org/entity/Q16640103,Gremlins 2: The New Batch,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST,MSX",Spain,1132
http://www.wikidata.org/entity/Q118176885,Ziriax,1990,Commodore Amiga,Belgium,11942
http://www.wikidata.org/entity/Q2436016,Q2436016,1990,"Commodore Amiga,Atari ST",,54351
http://www.wikidata.org/entity/Q74123654,Final Blaster,1990,TurboGrafx-16,Japan,54314
http://www.wikidata.org/entity/Q11191891,Burai: Hachigyoku no yūshi densetsu,1990,Sega CD,Japan,16087
http://www.wikidata.org/entity/Q124713048,Tom & Jerry: Yankee Doodle's CAT-astrophe,1990,MS-DOS,United States of America,1662
http://www.wikidata.org/entity/Q4021200,X-Men II: The Fall of the Mutants,1990,DOS,United States of America,1794
http://www.wikidata.org/entity/Q1414432,M.U.D.S. – Mean Ugly Dirty Sport,1990,"Commodore Amiga,DOS",,1771
http://www.wikidata.org/entity/Q672380,Loom,1990,"Microsoft Windows,macOS,Mac OS operating systems,Commodore Amiga,DOS,FM Towns,Atari ST,TurboGrafx-16,Classic Mac OS",United States of America,176
http://www.wikidata.org/entity/Q3521337,The Hunt for Red October,1990,"Commodore 64,Nintendo Entertainment System,Super Nintendo Entertainment System,Game Boy","United States of America,Australia",15103
http://www.wikidata.org/entity/Q2169859,The Hunt for Red October,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,2210
http://www.wikidata.org/entity/Q460403,Flood,1990,"Commodore Amiga,Atari ST",United Kingdom,8871
http://www.wikidata.org/entity/Q1385731,Eye of the Beholder,1990,"Linux,Microsoft Windows,Sega Genesis,macOS,MS-DOS,Commodore 64,Commodore Amiga,DOS,Super Nintendo Entertainment System,NEC PC-9800 series,Amiga 1200,Atari Lynx,Sega CD",United States of America,835
http://www.wikidata.org/entity/Q2264526,Centurion: Defender of Rome,1990,"Sega Genesis,Commodore Amiga,DOS",United States of America,213
http://www.wikidata.org/entity/Q4638891,4D Sports Tennis,1990,"DOS,NEC PC-9800 series,FM Towns",,19025
http://www.wikidata.org/entity/Q29964517,The Final Conflict,1990,"Commodore Amiga,DOS,Atari ST",,1700
http://www.wikidata.org/entity/Q1125352,Conflict: Middle East Political Simulator,1990,DOS,United Kingdom,837
http://www.wikidata.org/entity/Q2201772,The Neverending Story II: The Arcade Game,1990,"ZX Spectrum,MS-DOS,Commodore 64,Commodore Amiga,DOS,AmigaOS",Switzerland,528
http://www.wikidata.org/entity/Q5179287,Covert Action,1990,"Linux,Microsoft Windows,macOS,Commodore Amiga,DOS",United States of America,490
http://www.wikidata.org/entity/Q2062867,California Games II,1990,"Microsoft Windows,Commodore Amiga,Super Nintendo Entertainment System,Sega Master System,Atari ST",United States of America,1826
http://www.wikidata.org/entity/Q28404939,The Global Dilemma: Guns or Butter,1990,Classic Mac OS,United States of America,15955
http://www.wikidata.org/entity/Q960337,James Pond: Underwater Agent,1990,"Sega Genesis,Acorn Archimedes,Commodore Amiga,Atari ST",United Kingdom,8864
http://www.wikidata.org/entity/Q2655898,Edd the Duck!,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Atari ST",England,15079
http://www.wikidata.org/entity/Q5197784,Cybergenic Ranger: Secret of the Seventh Planet,1990,DOS,United States of America,1309
http://www.wikidata.org/entity/Q117764925,Escape from Hell,1990,MS-DOS,,1321
http://www.wikidata.org/entity/Q11443252,Mercenary Force,1990,Game Boy,Japan,74670
http://www.wikidata.org/entity/Q3300211,Maupiti Island,1990,"Commodore Amiga,DOS,Atari ST",France,2567
http://www.wikidata.org/entity/Q3484820,Simulcra,1990,Commodore Amiga,United Kingdom,23945
http://www.wikidata.org/entity/Q4869963,BattleTech: The Crescent Hawk's Revenge,1990,DOS,United States of America,233
http://www.wikidata.org/entity/Q29962099,Second Front: Germany Turns East,1990,"MS-DOS,Commodore Amiga",United States of America,2391
http://www.wikidata.org/entity/Q5905207,Horror Zombies from the Crypt,1990,DOS,United Kingdom,595
http://www.wikidata.org/entity/Q689380,Elvira: Mistress of the Dark,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST",United Kingdom,4050
http://www.wikidata.org/entity/Q1033908,Hard Nova,1990,DOS,United States of America,4076
http://www.wikidata.org/entity/Q55517958,9 Lives,1990,"Commodore Amiga,Atari ST",,33518
http://www.wikidata.org/entity/Q2304681,Castle Master,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,2155
http://www.wikidata.org/entity/Q3815495,Kings of the Beach,1990,"Commodore 64,DOS,Nintendo Entertainment System",United States of America,1729
http://www.wikidata.org/entity/Q11233573,Uncharted Waters,1990,"Microsoft Windows,Sega Genesis,Nintendo Entertainment System,Super Nintendo Entertainment System,MSX,NEC PC-8800 series",Japan,1903
http://www.wikidata.org/entity/Q3031530,Little League Baseball: Championship Series,1990,Nintendo Entertainment System,Japan,10357
http://www.wikidata.org/entity/Q2039855,Air Buster,1990,"Sega Genesis,arcade video game machine,TurboGrafx-16",Japan,31847
http://www.wikidata.org/entity/Q30149064,Betrayal,1990,"Microsoft Windows,Commodore Amiga,IBM Personal Computer,Atari ST",England,3432
http://www.wikidata.org/entity/Q23911,Magicland Dizzy,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System,Amstrad CPC,Atari ST",United Kingdom,15204
http://www.wikidata.org/entity/Q4394384,Wild West World,1990,"MS-DOS,Commodore Amiga,Atari ST",Germany,11901
http://www.wikidata.org/entity/Q8025299,Wings of Death,1990,"Commodore Amiga,Atari ST",Germany,24978
http://www.wikidata.org/entity/Q2158912,Kentucky Racing,1990,"ZX Spectrum,Commodore 64,Amstrad CPC",,56492
http://www.wikidata.org/entity/Q5845047,Little Red Hood,1990,Nintendo Entertainment System,Taiwan,54722
http://www.wikidata.org/entity/Q19766125,Skidz,1990,"Commodore Amiga,Atari ST",United Kingdom,54171
http://www.wikidata.org/entity/Q2901251,Paint School II,1990,Philips CD-i,,43978
http://www.wikidata.org/entity/Q25218873,Das Boot,1990,"Microsoft Windows,Commodore Amiga",Canada,419
http://www.wikidata.org/entity/Q3701356,Dan Dare III: The Escape,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",England,"34257,34126"
http://www.wikidata.org/entity/Q3979837,TV Sports Basketball,1990,"Commodore 64,DOS,TurboGrafx-16",United States of America,3949
http://www.wikidata.org/entity/Q4923888,Jail War,1990,Commodore 64,,35464
http://www.wikidata.org/entity/Q5254048,Deliverance: Stormlord II,1990,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,15210
http://www.wikidata.org/entity/Q7836715,Treasure Mountain!,1990,"Microsoft Windows,DOS,Classic Mac OS",United States of America,13629
http://www.wikidata.org/entity/Q8043622,Xenomorph,1990,"Commodore 64,Commodore Amiga,DOS",United Kingdom,14556
http://www.wikidata.org/entity/Q1915791,Alex Kidd in Shinobi World,1990,Sega Master System,Japan,8548
http://www.wikidata.org/entity/Q2063441,Operation Harrier,1990,"Commodore Amiga,Atari ST",,48821
http://www.wikidata.org/entity/Q2192007,Thunderstrike,1990,"Commodore Amiga,DOS,Atari ST",United Kingdom,5831
http://www.wikidata.org/entity/Q56072893,Trade Wars 2002,1990,"Microsoft Windows,DOS",,3340
http://www.wikidata.org/entity/Q2487923,New York Warriors,1990,Commodore Amiga,,11826
http://www.wikidata.org/entity/Q21190184,Lupo Alberto: The Videogame,1990,Commodore 64,Italy,12212
http://www.wikidata.org/entity/Q3636840,Battle Chess II: Chinese Chess,1990,"Linux,Microsoft Windows,macOS,Commodore Amiga,IBM Personal Computer",United States of America,1301
http://www.wikidata.org/entity/Q9031136,Mega Man III,1990,IBM PC compatible,,13431
http://www.wikidata.org/entity/Q3155272,Ishido: The Way of Stones,1990,"Sega Genesis,Family Computer Disk System,DOS,Classic Mac OS",United States of America,4253
http://www.wikidata.org/entity/Q55607794,Clive Barker's Nightbreed: The Interactive Movie,1990,DOS,United Kingdom,4266
http://www.wikidata.org/entity/Q763056,Challenge of the Ancient Empires!,1990,"DOS,Classic Mac OS",United States of America,1963
http://www.wikidata.org/entity/Q2907122,Blue's Journey,1990,"arcade video game machine,Neo Geo CD,Nintendo Switch,Neo Geo AES",Japan,16718
http://www.wikidata.org/entity/Q3026631,Dick Tracy,1990,"Sega Genesis,Sega Master System",,17434
http://www.wikidata.org/entity/Q2873794,Prophecy I: The Viking Child,1990,"Linux,Microsoft Windows,macOS,Commodore Amiga",,9049
http://www.wikidata.org/entity/Q4959097,Breach 2,1990,DOS,United States of America,8116
http://www.wikidata.org/entity/Q3500744,Stryx,1990,"Commodore Amiga,Atari ST",England,6181
http://www.wikidata.org/entity/Q20707439,Aliens,1990,arcade video game machine,Japan,63151
http://www.wikidata.org/entity/Q25389255,Vaxine,1990,"Commodore Amiga,DOS,Atari ST",,5624
http://www.wikidata.org/entity/Q5618529,Gunboat,1990,"Microsoft Windows,ZX Spectrum,DOS,Amstrad CPC,TurboGrafx-16",United States of America,"10921,56107"
http://www.wikidata.org/entity/Q2026413,James Bond 007: The Stealth Affair,1990,"Commodore Amiga,DOS,Atari ST",France,2236
http://www.wikidata.org/entity/Q16653220,Lasermania / Robbo Konstruktor,1990,Atari 8-bit family,,60856
http://www.wikidata.org/entity/Q55858253,The Second World,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST",Germany,54391
http://www.wikidata.org/entity/Q5517795,Galactic Empire,1990,DOS,France,6710
http://www.wikidata.org/entity/Q2033784,Fiendish Freddy's Big Top O'Fun,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,IBM Personal Computer,Amstrad CPC,Atari ST","Canada,England",17986
http://www.wikidata.org/entity/Q3639243,Beverly Hills Cop,1990,"PlayStation 2,ZX Spectrum,Commodore 64,DOS,Amstrad CPC,Atari ST,BBC Micro",United Kingdom,19728
http://www.wikidata.org/entity/Q15141491,Rad Racer II,1990,,Japan,18283
http://www.wikidata.org/entity/Q2928581,Flimbo's Quest,1990,"Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",United Kingdom,14028
http://www.wikidata.org/entity/Q3342213,Nitro,1990,Commodore Amiga,United Kingdom,13376
http://www.wikidata.org/entity/Q5191424,Crystalis,1990,Nintendo Entertainment System,"Japan,United States of America",11147
http://www.wikidata.org/entity/Q1922714,Pinball Magic,1990,"Commodore Amiga,Amstrad CPC,Atari ST",France,27703
http://www.wikidata.org/entity/Q4840184,Bad Blood,1990,DOS,United States of America,2127
http://www.wikidata.org/entity/Q683590,Lost Patrol,1990,"Commodore Amiga,DOS,Atari ST",United Kingdom,6257
http://www.wikidata.org/entity/Q2800857,Flight of the Intruder,1990,"Commodore Amiga,DOS,Nintendo Entertainment System,Atari ST",United Kingdom,2637
http://www.wikidata.org/entity/Q3144969,Silent Service II,1990,"Linux,Microsoft Windows,macOS,Commodore Amiga,DOS,Atari ST",United States of America,261
http://www.wikidata.org/entity/Q47528410,Batman,1990,TurboGrafx-16,Japan,31035
http://www.wikidata.org/entity/Q97123769,Teenage Mutant Ninja Turtles: World Tour,1990,"MS-DOS,Commodore 64,Commodore Amiga,Atari ST",,31728
http://www.wikidata.org/entity/Q3492626,Spaceward Ho!,1990,"Android,Microsoft Windows,macOS,iOS,Classic Mac OS",United States of America,1491
http://www.wikidata.org/entity/Q3500405,Strider II,1990,"Sega Genesis,ZX Spectrum,Commodore 64,Sega Master System,Amstrad CPC",United Kingdom,14695
http://www.wikidata.org/entity/Q15036798,Monty Python's Flying Circus: The Computer Game,1990,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,1482
http://www.wikidata.org/entity/Q1421541,The Killing Game Show,1990,"Sega Genesis,Commodore Amiga,Atari ST",United Kingdom,8494
http://www.wikidata.org/entity/Q119082726,Dragonflight,1990,"MS-DOS,Commodore Amiga,Atari ST",Germany,3366
http://www.wikidata.org/entity/Q5940504,Humbug,1990,DOS,United Kingdom,22886
http://www.wikidata.org/entity/Q45177719,The Terminator,1990,"DOS,IBM PC compatible",United States of America,1778
http://www.wikidata.org/entity/Q476514,Red Baron,1990,"Microsoft Windows,DOS,Classic Mac OS",United States of America,1766
http://www.wikidata.org/entity/Q648302,DuckTales: The Quest for Gold,1990,"Microsoft Windows,Mac OS operating systems,Commodore 64,Commodore Amiga,DOS,Apple II series,Atari ST,Classic Mac OS",United States of America,1733
http://www.wikidata.org/entity/Q5933665,Hugo's House of Horrors,1990,DOS,United States of America,1023
http://www.wikidata.org/entity/Q3502593,Submarine Attack,1990,Sega Master System,Japan,27611
http://www.wikidata.org/entity/Q5247184,Death Race,1990,Nintendo Entertainment System,United States of America,27377
http://www.wikidata.org/entity/Q2266309,Battle Command,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,10121
http://www.wikidata.org/entity/Q2332362,U.S.S. John Young,1990,"Commodore 64,Commodore Amiga,Atari ST",,11099
http://www.wikidata.org/entity/Q5150223,Columns II,1990,arcade video game machine,Japan,112606
http://www.wikidata.org/entity/Q25397492,Swap,1990,Commodore 64,France,30719
http://www.wikidata.org/entity/Q32132120,Fireteam 2200,1990,"Commodore Amiga,IBM Personal Computer",United States of America,41170
http://www.wikidata.org/entity/Q512624,Loopz,1990,"ZX Spectrum,Commodore 64,DOS,Nintendo Entertainment System,Amstrad CPC,Sharp X68000",United Kingdom,21383
http://www.wikidata.org/entity/Q7580028,Spot: The Video Game,1990,"DOS,Nintendo Entertainment System,Game Boy",United Kingdom,13124
http://www.wikidata.org/entity/Q3805090,"J.R.R. Tolkien's The Lord of the Rings, Vol. I",1990,"Commodore Amiga,DOS,NEC PC-9800 series,FM Towns",United States of America,3870
http://www.wikidata.org/entity/Q119930570,Tower Fra,1990,Commodore Amiga,,54403
http://www.wikidata.org/entity/Q4692719,Blazing Thunder,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",England,8844
http://www.wikidata.org/entity/Q1421178,Super Cars,1990,"ZX Spectrum,Commodore 64,Nintendo Entertainment System,Amstrad CPC,MSX",United Kingdom,12839
http://www.wikidata.org/entity/Q2189424,Corporation,1990,"Sega Genesis,Commodore Amiga,DOS,Atari ST",United Kingdom,1487
http://www.wikidata.org/entity/Q3365592,Parlour Games,1990,Sega Master System,,15875
http://www.wikidata.org/entity/Q1929662,Turrican,1990,"Sega Genesis,ZX Spectrum,Commodore 64,Commodore Amiga,Game Boy,Commodore International,Amstrad CPC,Atari ST,CDTV,TurboGrafx-16",Germany,5656
http://www.wikidata.org/entity/Q6785345,Masterblazer,1990,"Commodore Amiga,DOS,Atari ST",Germany,6331
http://www.wikidata.org/entity/Q29919707,Feudal Lords,1990,"Commodore Amiga,DOS,Atari ST",,56079
http://www.wikidata.org/entity/Q4299798,Supremacy: Your Will Be Done,1990,"Commodore 64,Commodore Amiga,Nintendo Entertainment System,Atari ST",United Kingdom,4032
http://www.wikidata.org/entity/Q1511144,SimEarth,1990,"Microsoft Windows,Wii,Sega Genesis,Commodore Amiga,DOS,Super Nintendo Entertainment System,Sega CD,TurboGrafx-16,Classic Mac OS",United States of America,1835
